_id,beachid,beachname,sitename,collectiondate,ecoli,comments,loc_type,longitude,latitude
20370,2,Sunnyside Beach,19W,2008-07-09,7900.0,est,Point,-79.45411,43.63711
20371,2,Sunnyside Beach,20W,2008-07-09,7800.0,est,Point,-79.45564,43.637165
20372,2,Sunnyside Beach,21W,2008-07-09,5600.0,est,Point,-79.45753,43.63711
20373,2,Sunnyside Beach,22W,2008-07-09,3900.0,est,Point,-79.46005,43.636723
20380,2,Sunnyside Beach,18W,2008-07-08,3100.0,est,Point,-79.45267,43.636612
20383,2,Sunnyside Beach,20W,2008-07-08,1200.0,est,Point,-79.45564,43.637165
20384,2,Sunnyside Beach,21W,2008-07-08,1500.0,est,Point,-79.45753,43.63711
20385,2,Sunnyside Beach,22W,2008-07-08,3400.0,est,Point,-79.46005,43.636723
20392,2,Sunnyside Beach,18W,2008-07-07,10.0,<,Point,-79.45267,43.636612
20395,2,Sunnyside Beach,20W,2008-07-07,10.0,<,Point,-79.45564,43.637165
20398,1,Marie Curtis Park East Beach,29W,2008-07-06,10.0,<,Point,-79.539696,43.58592
20411,1,Marie Curtis Park East Beach,33W,2008-07-05,10.0,<,Point,-79.540886,43.58486
20412,1,Marie Curtis Park East Beach,32W,2008-07-05,10.0,<,Point,-79.54056,43.58511
20414,1,Marie Curtis Park East Beach,30W,2008-07-05,10.0,<,Point,-79.540054,43.58561
20433,2,Sunnyside Beach,20W,2008-07-04,10.0,<,Point,-79.45564,43.637165
20453,2,Sunnyside Beach,17W,2008-07-02,10.0,<,Point,-79.451,43.63639
20462,1,Marie Curtis Park East Beach,30W,2008-07-01,2200.0,est,Point,-79.540054,43.58561
20497,1,Marie Curtis Park East Beach,31W,2008-06-28,1250.0,est,Point,-79.54039,43.585304
20498,1,Marie Curtis Park East Beach,30W,2008-06-28,1110.0,est,Point,-79.540054,43.58561
20501,2,Sunnyside Beach,17W,2008-06-28,2340.0,est,Point,-79.451,43.63639
20502,2,Sunnyside Beach,19W,2008-06-28,1460.0,est,Point,-79.45411,43.63711
20503,2,Sunnyside Beach,21W,2008-06-28,4400.0,est,Point,-79.45753,43.63711
20505,2,Sunnyside Beach,20W,2008-06-28,1520.0,est,Point,-79.45564,43.637165
20545,1,Marie Curtis Park East Beach,31W,2008-06-24,10.0,<,Point,-79.54039,43.585304
20546,1,Marie Curtis Park East Beach,30W,2008-06-24,10.0,<,Point,-79.540054,43.58561
20552,2,Sunnyside Beach,22W,2008-06-24,1800.0,est,Point,-79.46005,43.636723
20580,2,Sunnyside Beach,17W,2008-06-21,10.0,<,Point,-79.451,43.63639
20589,1,Marie Curtis Park East Beach,30W,2008-06-20,10.0,<,Point,-79.540054,43.58561
20591,2,Sunnyside Beach,18W,2008-06-20,10.0,<,Point,-79.45267,43.636612
20597,1,Marie Curtis Park East Beach,29W,2008-06-19,10.0,<,Point,-79.539696,43.58592
20637,1,Marie Curtis Park East Beach,30W,2008-06-16,10.0,<,Point,-79.540054,43.58561
20666,2,Sunnyside Beach,21W,2008-06-14,1710.0,est,Point,-79.45753,43.63711
20675,2,Sunnyside Beach,18W,2008-06-13,10.0,<,Point,-79.45267,43.636612
20677,2,Sunnyside Beach,19W,2008-06-13,10.0,<,Point,-79.45411,43.63711
20683,1,Marie Curtis Park East Beach,32W,2008-06-12,10.0,<,Point,-79.54056,43.58511
20684,1,Marie Curtis Park East Beach,31W,2008-06-12,10.0,<,Point,-79.54039,43.585304
20686,2,Sunnyside Beach,23W,2008-06-12,10.0,<,Point,-79.461525,43.63625
20690,2,Sunnyside Beach,21W,2008-06-12,10.0,<,Point,-79.45753,43.63711
20691,2,Sunnyside Beach,22W,2008-06-12,10.0,<,Point,-79.46005,43.636723
20692,2,Sunnyside Beach,20W,2008-06-12,10.0,<,Point,-79.45564,43.637165
20710,2,Sunnyside Beach,23W,2008-06-09,10.0,<10,Point,-79.461525,43.63625
20711,2,Sunnyside Beach,18W,2008-06-09,10.0,<10,Point,-79.45267,43.636612
20715,2,Sunnyside Beach,22W,2008-06-09,10.0,<10,Point,-79.46005,43.636723
20723,2,Sunnyside Beach,18W,2008-06-08,10.0,<,Point,-79.45267,43.636612
20729,1,Marie Curtis Park East Beach,29W,2008-06-07,10.0,<,Point,-79.539696,43.58592
20731,1,Marie Curtis Park East Beach,32W,2008-06-07,10.0,<,Point,-79.54056,43.58511
20732,1,Marie Curtis Park East Beach,31W,2008-06-07,10.0,<,Point,-79.54039,43.585304
20741,1,Marie Curtis Park East Beach,29W,2008-06-06,10.0,<,Point,-79.539696,43.58592
20742,1,Marie Curtis Park East Beach,33W,2008-06-06,10.0,<,Point,-79.540886,43.58486
20743,1,Marie Curtis Park East Beach,32W,2008-06-06,10.0,<,Point,-79.54056,43.58511
20744,1,Marie Curtis Park East Beach,31W,2008-06-06,10.0,<,Point,-79.54039,43.585304
20745,1,Marie Curtis Park East Beach,30W,2008-06-06,10.0,<,Point,-79.540054,43.58561
20761,2,Sunnyside Beach,19W,2008-06-05,10.0,<,Point,-79.45411,43.63711
20771,2,Sunnyside Beach,18W,2008-06-04,10.0,<,Point,-79.45267,43.636612
20779,1,Marie Curtis Park East Beach,32W,2008-06-03,10.0,<,Point,-79.54056,43.58511
20792,1,Marie Curtis Park East Beach,31W,2008-06-02,10.0,<,Point,-79.54039,43.585304
20793,1,Marie Curtis Park East Beach,30W,2008-06-02,10.0,<,Point,-79.540054,43.58561
20794,2,Sunnyside Beach,23W,2008-06-02,10.0,<,Point,-79.461525,43.63625
20796,2,Sunnyside Beach,17W,2008-06-02,10.0,<,Point,-79.451,43.63639
20803,1,Marie Curtis Park East Beach,32W,2007-09-02,10.0,<,Point,-79.54056,43.58511
20840,1,Marie Curtis Park East Beach,31W,2007-08-30,10.0,<,Point,-79.54039,43.585304
20841,1,Marie Curtis Park East Beach,30W,2007-08-30,10.0,<,Point,-79.540054,43.58561
20847,2,Sunnyside Beach,22W,2007-08-30,10.0,<,Point,-79.46005,43.636723
20861,1,Marie Curtis Park East Beach,29W,2007-08-28,10.0,<,Point,-79.539696,43.58592
20873,1,Marie Curtis Park East Beach,29W,2007-08-27,10.0,<,Point,-79.539696,43.58592
20874,1,Marie Curtis Park East Beach,33W,2007-08-27,10.0,<,Point,-79.540886,43.58486
20875,1,Marie Curtis Park East Beach,32W,2007-08-27,10.0,<,Point,-79.54056,43.58511
20882,2,Sunnyside Beach,21W,2007-08-27,10.0,<,Point,-79.45753,43.63711
20895,2,Sunnyside Beach,22W,2007-08-26,10.0,<,Point,-79.46005,43.636723
20916,1,Marie Curtis Park East Beach,29W,2007-08-23,10.0,<,Point,-79.539696,43.58592
20918,1,Marie Curtis Park East Beach,32W,2007-08-23,10.0,<,Point,-79.54056,43.58511
20919,1,Marie Curtis Park East Beach,31W,2007-08-23,10.0,<,Point,-79.54039,43.585304
20920,1,Marie Curtis Park East Beach,30W,2007-08-23,10.0,<,Point,-79.540054,43.58561
20929,1,Marie Curtis Park East Beach,33W,2007-08-22,10.0,<,Point,-79.540886,43.58486
20930,1,Marie Curtis Park East Beach,32W,2007-08-22,10.0,<,Point,-79.54056,43.58511
20931,1,Marie Curtis Park East Beach,31W,2007-08-22,10.0,<,Point,-79.54039,43.585304
20938,2,Sunnyside Beach,22W,2007-08-22,10.0,<,Point,-79.46005,43.636723
20964,1,Marie Curtis Park East Beach,29W,2007-08-19,10.0,<,Point,-79.539696,43.58592
20968,1,Marie Curtis Park East Beach,30W,2007-08-19,10.0,<,Point,-79.540054,43.58561
20976,1,Marie Curtis Park East Beach,29W,2007-08-18,10.0,<,Point,-79.539696,43.58592
20977,1,Marie Curtis Park East Beach,33W,2007-08-18,10.0,<,Point,-79.540886,43.58486
20979,1,Marie Curtis Park East Beach,31W,2007-08-18,10.0,<,Point,-79.54039,43.585304
20980,1,Marie Curtis Park East Beach,30W,2007-08-18,10.0,<,Point,-79.540054,43.58561
20987,2,Sunnyside Beach,20W,2007-08-18,10.0,<,Point,-79.45564,43.637165
20988,1,Marie Curtis Park East Beach,29W,2007-08-17,10.0,<,Point,-79.539696,43.58592
20990,1,Marie Curtis Park East Beach,32W,2007-08-17,10.0,<,Point,-79.54056,43.58511
20992,1,Marie Curtis Park East Beach,30W,2007-08-17,10.0,<,Point,-79.540054,43.58561
20993,2,Sunnyside Beach,23W,2007-08-17,10.0,<,Point,-79.461525,43.63625
21013,1,Marie Curtis Park East Beach,33W,2007-08-15,10.0,<,Point,-79.540886,43.58486
21027,1,Marie Curtis Park East Beach,31W,2007-08-14,10.0,<,Point,-79.54039,43.585304
21042,2,Sunnyside Beach,17W,2007-08-13,1500.0,est,Point,-79.451,43.63639
21071,2,Sunnyside Beach,21W,2007-08-11,10.0,<,Point,-79.45753,43.63711
21083,2,Sunnyside Beach,21W,2007-08-10,10.0,<,Point,-79.45753,43.63711
21089,2,Sunnyside Beach,23W,2007-08-09,10.0,<,Point,-79.461525,43.63625
21092,2,Sunnyside Beach,22W,2007-08-09,10.0,<,Point,-79.46005,43.636723
21095,2,Sunnyside Beach,21W,2007-08-09,10.0,<,Point,-79.45753,43.63711
21097,1,Marie Curtis Park East Beach,33W,2007-08-08,1500.0,est,Point,-79.540886,43.58486
21107,2,Sunnyside Beach,21W,2007-08-08,10.0,<,Point,-79.45753,43.63711
21121,1,Marie Curtis Park East Beach,33W,2007-08-06,10.0,<,Point,-79.540886,43.58486
21144,1,Marie Curtis Park East Beach,29W,2007-08-04,10.0,<,Point,-79.539696,43.58592
21147,1,Marie Curtis Park East Beach,31W,2007-08-04,10.0,<,Point,-79.54039,43.585304
21183,1,Marie Curtis Park East Beach,31W,2007-08-01,10.0,<,Point,-79.54039,43.585304
21191,2,Sunnyside Beach,21W,2007-08-01,10.0,<,Point,-79.45753,43.63711
21202,2,Sunnyside Beach,20W,2007-07-31,10.0,<,Point,-79.45564,43.637165
21248,2,Sunnyside Beach,22W,2007-07-27,10.0,<,Point,-79.46005,43.636723
21260,2,Sunnyside Beach,22W,2007-07-26,10.0,<,Point,-79.46005,43.636723
21282,2,Sunnyside Beach,17W,2007-07-24,1500.0,est,Point,-79.451,43.63639
21285,2,Sunnyside Beach,18W,2007-07-24,1900.0,est,Point,-79.45267,43.636612
21288,1,Marie Curtis Park East Beach,29W,2007-07-23,10.0,<,Point,-79.539696,43.58592
21290,1,Marie Curtis Park East Beach,32W,2007-07-23,10.0,<,Point,-79.54056,43.58511
21292,1,Marie Curtis Park East Beach,30W,2007-07-23,10.0,<,Point,-79.540054,43.58561
21296,2,Sunnyside Beach,22W,2007-07-23,10.0,<,Point,-79.46005,43.636723
21308,2,Sunnyside Beach,22W,2007-07-22,10.0,<,Point,-79.46005,43.636723
21354,2,Sunnyside Beach,17W,2007-07-18,10.0,<,Point,-79.451,43.63639
21360,1,Marie Curtis Park East Beach,29W,2007-07-17,10.0,<,Point,-79.539696,43.58592
21361,1,Marie Curtis Park East Beach,33W,2007-07-17,10.0,<,Point,-79.540886,43.58486
21364,1,Marie Curtis Park East Beach,30W,2007-07-17,10.0,<,Point,-79.540054,43.58561
21369,2,Sunnyside Beach,20W,2007-07-17,1800.0,est,Point,-79.45564,43.637165
21383,2,Sunnyside Beach,22W,2007-07-16,10.0,<,Point,-79.46005,43.636723
21396,1,Marie Curtis Park East Beach,29W,2007-07-14,1300.0,est,Point,-79.539696,43.58592
21397,1,Marie Curtis Park East Beach,33W,2007-07-14,1000.0,est,Point,-79.540886,43.58486
21398,1,Marie Curtis Park East Beach,32W,2007-07-14,1900.0,est,Point,-79.54056,43.58511
21400,1,Marie Curtis Park East Beach,30W,2007-07-14,1700.0,est,Point,-79.540054,43.58561
21407,2,Sunnyside Beach,22W,2007-07-14,10.0,<,Point,-79.46005,43.636723
21408,1,Marie Curtis Park East Beach,29W,2007-07-13,10.0,<,Point,-79.539696,43.58592
21409,1,Marie Curtis Park East Beach,33W,2007-07-13,1200.0,est,Point,-79.540886,43.58486
21412,1,Marie Curtis Park East Beach,30W,2007-07-13,10.0,<,Point,-79.540054,43.58561
21420,1,Marie Curtis Park East Beach,29W,2007-07-12,10.0,<,Point,-79.539696,43.58592
21421,1,Marie Curtis Park East Beach,33W,2007-07-12,10.0,<,Point,-79.540886,43.58486
21422,1,Marie Curtis Park East Beach,32W,2007-07-12,10.0,<,Point,-79.54056,43.58511
21424,1,Marie Curtis Park East Beach,30W,2007-07-12,10.0,<,Point,-79.540054,43.58561
21456,1,Marie Curtis Park East Beach,29W,2007-07-09,1600.0,est,Point,-79.539696,43.58592
21460,1,Marie Curtis Park East Beach,30W,2007-07-09,1900.0,est,Point,-79.540054,43.58561
21464,2,Sunnyside Beach,18W,2007-07-09,2900.0,est,Point,-79.45267,43.636612
21467,2,Sunnyside Beach,22W,2007-07-09,2200.0,est,Point,-79.46005,43.636723
21492,1,Marie Curtis Park East Beach,29W,2007-07-05,4000.0,est,Point,-79.539696,43.58592
21493,1,Marie Curtis Park East Beach,33W,2007-07-05,4400.0,est,Point,-79.540886,43.58486
21494,1,Marie Curtis Park East Beach,32W,2007-07-05,6300.0,est,Point,-79.54056,43.58511
21495,1,Marie Curtis Park East Beach,31W,2007-07-05,3100.0,est,Point,-79.54039,43.585304
21496,1,Marie Curtis Park East Beach,30W,2007-07-05,5200.0,est,Point,-79.540054,43.58561
21533,2,Sunnyside Beach,23W,2007-07-02,10.0,<,Point,-79.461525,43.63625
21536,2,Sunnyside Beach,18W,2007-07-02,10.0,<,Point,-79.45267,43.636612
21538,2,Sunnyside Beach,21W,2007-07-02,10.0,<,Point,-79.45753,43.63711
21539,2,Sunnyside Beach,22W,2007-07-02,10.0,<,Point,-79.46005,43.636723
21545,2,Sunnyside Beach,23W,2007-07-01,10.0,<,Point,-79.461525,43.63625
21546,2,Sunnyside Beach,17W,2007-07-01,10.0,<,Point,-79.451,43.63639
21549,2,Sunnyside Beach,20W,2007-07-01,10.0,<,Point,-79.45564,43.637165
21551,2,Sunnyside Beach,22W,2007-07-01,10.0,<,Point,-79.46005,43.636723
21564,1,Marie Curtis Park East Beach,29W,2007-06-29,10.0,<,Point,-79.539696,43.58592
21565,1,Marie Curtis Park East Beach,33W,2007-06-29,10.0,<,Point,-79.540886,43.58486
21566,1,Marie Curtis Park East Beach,32W,2007-06-29,10.0,<,Point,-79.54056,43.58511
21567,1,Marie Curtis Park East Beach,31W,2007-06-29,10.0,<,Point,-79.54039,43.585304
21568,1,Marie Curtis Park East Beach,30W,2007-06-29,10.0,<,Point,-79.540054,43.58561
21575,2,Sunnyside Beach,22W,2007-06-29,10.0,<,Point,-79.46005,43.636723
21595,1,Marie Curtis Park East Beach,29W,2007-06-26,10.0,<,Point,-79.539696,43.58592
21605,2,Sunnyside Beach,21W,2007-06-26,10.0,<,Point,-79.45753,43.63711
21617,2,Sunnyside Beach,21W,2007-06-25,10.0,<,Point,-79.45753,43.63711
21619,1,Marie Curtis Park East Beach,29W,2007-06-24,10.0,<,Point,-79.539696,43.58592
21620,1,Marie Curtis Park East Beach,33W,2007-06-24,10.0,<,Point,-79.540886,43.58486
21622,1,Marie Curtis Park East Beach,31W,2007-06-24,10.0,<,Point,-79.54039,43.585304
21623,1,Marie Curtis Park East Beach,30W,2007-06-24,10.0,<,Point,-79.540054,43.58561
21624,2,Sunnyside Beach,23W,2007-06-24,10.0,<,Point,-79.461525,43.63625
21625,2,Sunnyside Beach,19W,2007-06-24,10.0,<,Point,-79.45411,43.63711
21627,2,Sunnyside Beach,17W,2007-06-24,10.0,<,Point,-79.451,43.63639
21628,2,Sunnyside Beach,20W,2007-06-24,10.0,<,Point,-79.45564,43.637165
21631,1,Marie Curtis Park East Beach,29W,2007-06-23,10.0,<,Point,-79.539696,43.58592
21636,2,Sunnyside Beach,23W,2007-06-23,10.0,<,Point,-79.461525,43.63625
21639,2,Sunnyside Beach,17W,2007-06-23,10.0,<,Point,-79.451,43.63639
21640,2,Sunnyside Beach,20W,2007-06-23,10.0,<,Point,-79.45564,43.637165
21642,2,Sunnyside Beach,22W,2007-06-23,10.0,<,Point,-79.46005,43.636723
21645,1,Marie Curtis Park East Beach,32W,2007-06-22,10.0,<,Point,-79.54056,43.58511
21647,1,Marie Curtis Park East Beach,30W,2007-06-22,10.0,<,Point,-79.540054,43.58561
21654,2,Sunnyside Beach,22W,2007-06-22,10.0,<,Point,-79.46005,43.636723
21657,1,Marie Curtis Park East Beach,32W,2007-06-21,10.0,<,Point,-79.54056,43.58511
